Total AP information:
fault : fault           [63]
idle  : idle            [9]
nor   : normal          [2303]
ExtraInfo : Extra information
P     : insufficient power supply
---------------------------------------------------------------------------------------------------------------------------------------------------------------
ID    MAC            Name                                Group                   IP              Type            State  STA Uptime           ExtraInfo
2188  8866-3903-ef20 SAM-9054-0582-CCC-AP.ef20           CCC-Common-Group        100.102.40.4    AP6150DN        nor    2   1D:18H:49M:4S    -
2189  a08c-f8d2-2960 YOH-8614-00065-CCC-AP.2960          CCC-Common-Group        100.97.95.226   AP6150DN        nor    0   1D:18H:49M:10S   -
2190  a08c-f8d2-29c0 YOH-8614-00065-CCC-AP.29c0          CCC-Common-Group        100.97.95.227   AP6150DN        nor    0   1D:18H:48M:56S   -
2191  745a-aacf-f260 MSK-D10-3-06-2.6.627                MSK-D10                 10.22.154.28    AP5030DN        nor    4   58D:3H:18M:50S   -
2192  a08c-f8d2-3020 PTR-8556-0128-CCC-AP.3020           CCC-Common-Group        100.99.225.196  AP6150DN        nor    0   1D:18H:48M:39S   -
2193  a08c-f8d2-2da0 KAZ-8610-0034-CCC-AP01              CCC-Common-Group        100.97.125.22   AP6150DN        nor    0   1D:18H:48M:53S   -
2194  a08c-f8d2-2d80 KAZ-8610-0034-CCC-AP02              CCC-Common-Group        100.97.125.20   AP6150DN        nor    0   1D:18H:49M:4S    -
2195  a08c-f8d2-27e0 KAZ-8610-0034-CCC-AP03              CCC-Common-Group        100.97.125.21   AP6150DN        nor    0   1D:18H:48M:50S   -
2196  8866-3903-c740 BIY-8644-0217-CCC-AP.c740           CCC-Common-Group        100.106.191.116 AP6150DN        nor    0   1D:18H:48M:45S   -
2197  8866-3903-c7a0 BIY-8644-0217-CCC-AP.c7a0           CCC-Common-Group        100.106.191.117 AP6150DN        nor    0   1D:18H:48M:47S   -
2198  8866-3903-c580 BIY-8644-0217-CCC-AP.c580           CCC-Common-Group        100.106.191.118 AP6150DN        nor    0   1D:18H:48M:39S   -
2199  8866-3903-c660 BIY-8644-0217-CCC-AP.c660           CCC-Common-Group        100.106.191.119 AP6150DN        nor    0   1D:18H:48M:46S   -
2200  8866-3903-c3e0 BIY-8644-0217-CCC-AP.c3e0           CCC-Common-Group        100.106.191.120 AP6150DN        nor    0   1D:18H:48M:54S   -
2201  8866-3903-ef80 SAM-9054-0582-CCC-AP.ef80           CCC-Common-Group        100.102.40.7    AP6150DN        nor    0   1D:18H:49M:17S   -
2202  8866-3903-e000 STV-9060-0159-CCC-AP.e000           CCC-Common-Group        100.105.69.1    AP6150DN        nor    0   1D:18H:49M:20S   -
2203  8866-3903-f080 STV-9060-0159-CCC-AP.f080           CCC-Common-Group        100.105.69.2    AP6150DN        nor    0   1D:18H:48M:40S   -
2204  8866-3903-cac0 UFA-8598-0250-CCC-AP.cac0           CCC-Common-Group        -               AP6150DN        fault  0   -                -
2205  a08c-f8d2-2840 UFA-8598-0250-CCC-AP.2840           CCC-Common-Group        100.124.199.216 AP6150DN        nor    0   1D:18H:49M:16S   -
2206  a08c-f8d2-2880 UFA-8598-0250-CCC-AP.2880           CCC-Common-Group        100.124.199.212 AP6150DN        nor    0   1D:18H:49M:20S   -
2207  8866-3903-cb60 UFA-8598-0250-CCC-AP.cb60           CCC-Common-Group        100.124.199.215 AP6150DN        nor    0   1D:18H:48M:47S   -
2208  a08c-f8d2-2800 UFA-8598-0250-CCC-AP.2800           CCC-Common-Group        100.124.199.214 AP6150DN        nor    0   1D:18H:49M:12S   -
2209  a08c-f8d2-2900 UFA-8598-0250-CCC-AP.2900           CCC-Common-Group        100.124.199.217 AP6150DN        nor    0   1D:18H:48M:43S   -
2210  8866-3903-cc00 UFA-8598-0250-CCC-AP.cc00           CCC-Common-Group        100.124.199.213 AP6150DN        nor    0   1D:18H:48M:50S   -
2211  8866-3903-cb00 UFA-8598-0250-CCC-AP.cb00           CCC-Common-Group        100.124.199.219 AP6150DN        nor    0   1D:18H:48M:46S   -
2212  8866-3903-eac0 MSK-CG-SivVr-208-eac0               MSK-CG                  25.18.1.132     AP6150DN        nor    1   35D:6H:54M:47S   -
2213  9835-ed80-13c0 MSK-V23-01-FL03-AP15                MSK-V23                 10.14.240.72    AP7052DN        nor    0   52D:23H:35M:25S  P
2214  9835-ed80-0da0 MSK-V23-01-FL03-AP08                MSK-V23                 10.14.240.40    AP7052DN        nor    0   52D:23H:35M:26S  P
2215  9835-ed80-1b60 MSK-V23-01-FL03-AP09                MSK-V23                 10.14.240.68    AP7052DN        nor    2   53D:0H:58M:19S   P
2216  9835-ed80-1da0 MSK-V23-01-FL02-AP43                MSK-V23                 10.14.240.60    AP7052DN        nor    1   53D:0H:57M:49S   P
2217  9835-ed80-1b40 MSK-V23-01-FL02-AP48                MSK-V23                 10.14.240.67    AP7052DN        nor    0   53D:0H:58M:17S   P
2218  9835-ed80-1be0 MSK-V23-01-FL02-AP63                MSK-V23                 10.14.240.71    AP7052DN        nor    0   53D:0H:58M:18S   P
2219  9835-ed80-1d00 MSK-V23-01-FL02-AP42                MSK-V23                 10.14.240.64    AP7052DN        nor    0   53D:0H:58M:17S   P
2220  9835-ed80-1740 MSK-V23-01-FL02-AP40                MSK-V23                 10.14.240.69    AP7052DN        nor    3   53D:0H:58M:18S   P
2221  9835-ed80-19e0 MSK-V23-01-FL03-AP11                MSK-V23                 10.14.240.58    AP7052DN        nor    0   53D:0H:58M:18S   P
2222  9835-ed80-1b20 MSK-V23-01-FL02-AP45                MSK-V23                 10.14.240.91    AP7052DN        nor    1   53D:0H:58M:12S   P
2223  9835-ed80-1600 MSK-V23-01-FL03-AP03                MSK-V23                 10.14.240.73    AP7052DN        nor    2   53D:1H:19M:26S   P
2224  9835-ed80-1a40 MSK-V23-01-FL03-AP14                MSK-V23                 10.14.240.61    AP7052DN        nor    0   53D:0H:58M:18S   P
2225  9835-ed80-1480 MSK-V23-01-FL03-AP05                MSK-V23                 10.14.240.66    AP7052DN        nor    0   53D:1H:14M:37S   P
2226  9835-ed80-0f40 MSK-V23-01-FL03-AP12                MSK-V23                 10.14.240.81    AP7052DN        nor    2   53D:0H:58M:18S   P
2227  9835-ed80-1500 MSK-V23-01-FL03-AP01                MSK-V23                 10.14.240.70    AP7052DN        nor    3   53D:1H:20M:29S   P
2228  9835-ed80-1c40 MSK-V23-01-FL02-AP46                MSK-V23                 10.14.240.77    AP7052DN        nor    3   53D:0H:26M:52S   P
2229  9835-ed80-1080 MSK-V23-01-FL03-AP19                MSK-V23                 10.14.240.78    AP7052DN        nor    2   53D:0H:26M:59S   P
2230  9835-ed80-17a0 MSK-V23-01-FL02-AP49                MSK-V23                 10.14.240.59    AP7052DN        nor    0   53D:0H:26M:55S   P
2231  9835-ed80-1ca0 MSK-V23-01-FL02-AP44                MSK-V23                 10.14.240.79    AP7052DN        nor    0   46D:8H:0M:22S    P
2232  9835-ed80-1b00 MSK-V23-01-FL03-AP10                MSK-V23                 10.14.240.74    AP7052DN        nor    0   53D:0H:26M:53S   P
2233  9835-ed80-18c0 MSK-V23-01-FL03-AP13                MSK-V23                 10.14.240.62    AP7052DN        nor    0   53D:0H:26M:51S   P
2234  9835-ed80-12c0 MSK-V23-01-FL03-AP06                MSK-V23                 10.14.240.76    AP7052DN        nor    1   53D:0H:26M:51S   P
2235  9835-ed80-17e0 MSK-V23-01-FL03-AP04                MSK-V23                 10.14.240.82    AP7052DN        nor    2   53D:1H:16M:24S   P
2236  9835-ed80-1580 MSK-V23-01-FL03-AP07                MSK-V23                 10.14.240.75    AP7052DN        nor    0   53D:0H:26M:54S   P
2237  9835-ed80-0f80 MSK-V23-01-FL02-AP39                MSK-V23                 10.14.240.80    AP7052DN        nor    1   53D:0H:26M:55S   P
2238  9835-ed80-1700 MSK-V23-01-FL02-AP41                MSK-V23                 10.14.240.65    AP7052DN        nor    0   53D:0H:26M:55S   P
2239  9835-ed80-1a60 MSK-V23-01-FL02-AP65                MSK-V23                 10.14.240.83    AP7052DN        nor    0   53D:0H:5M:45S    P
2240  04b0-e749-e8c0 MSK-V23-01-FL01-AP112               MSK-V23                 10.14.240.98    AP6150DN        nor    0   53D:0H:5M:29S    -
2241  9835-ed80-1320 MSK-V23-01-FL02-AP83                MSK-V23                 10.14.240.95    AP7052DN        nor    0   53D:0H:5M:42S    P
2242  04b0-e749-e900 MSK-V23-01-FL01-AP117               MSK-V23                 10.14.240.87    AP6150DN        nor    1   53D:0H:5M:30S    -
2243  04b0-e749-eea0 MSK-V23-01-FL01-AP108               MSK-V23                 10.14.240.84    AP6150DN        nor    0   53D:0H:5M:22S    -
2244  8866-3903-ffa0 MSK-V23-01-FL01-AP118               MSK-V23                 10.14.240.89    AP6150DN        nor    0   53D:0H:5M:28S    -
2245  04b0-e749-ee80 MSK-V23-01-FL01-AP107               MSK-V23                 10.14.240.85    AP6150DN        nor    0   53D:0H:5M:23S    -
2246  04b0-e749-e820 MSK-V23-01-FL01-AP115               MSK-V23                 10.14.240.86    AP6150DN        nor    0   53D:0H:5M:29S    -
2247  04b0-e749-e720 MSK-V23-01-FL01-AP111               MSK-V23                 10.14.240.93    AP6150DN        nor    0   53D:0H:5M:24S    -
2248  04b0-e749-ef00 MSK-V23-01-FL01-AP105               MSK-V23                 10.14.240.90    AP6150DN        nor    0   53D:0H:5M:24S    -
2249  04b0-e749-e880 MSK-V23-01-FL01-AP110               MSK-V23                 10.14.240.92    AP6150DN        nor    0   52D:23H:41M:34S  -
2250  8866-3903-ff60 MSK-V23-01-FL01-AP119               MSK-V23                 10.14.240.88    AP6150DN        nor    0   52D:23H:41M:23S  -
2251  04b0-e749-e920 MSK-V23-01-FL01-AP116               MSK-V23                 10.14.240.94    AP6150DN        nor    0   52D:23H:41M:36S  -
2252  9835-ed80-19a0 MSK-V23-01-FL03-AP32                MSK-V23                 10.14.240.63    AP7052DN        nor    5   52D:23H:41M:44S  P
2253  9835-ed80-1680 MSK-V23-01-FL02-AP94                MSK-V23                 10.14.240.96    AP7052DN        nor    1   52D:23H:41M:42S  P
2254  9835-ed80-1400 MSK-V23-01-FL02-AP90                MSK-V23                 10.14.240.99    AP7052DN        nor    2   46D:2H:7M:14S    P
2255  9835-ed80-1d80 MSK-V23-01-FL02-AP66                MSK-V23                 10.14.240.97    AP7052DN        nor    3   52D:23H:41M:46S  P
2256  8866-3903-d220 VLK-8630-1869-CCC-AP.d220           CCC-Common-Group        100.120.162.196 AP6150DN        nor    0   1D:18H:48M:34S   -
2257  04b0-e749-e3c0 MSK-V23-01-FL03-AP61                MSK-V23                 10.14.240.108   AP6150DN        nor    2   50D:6H:19M:0S    -
2258  04b0-e749-e320 MSK-V23-01-FL03-AP59                MSK-V23                 10.14.240.107   AP6150DN        nor    2   50D:6H:17M:19S   -
2259  8866-3904-0f60 MSK-V23-01-FL03-AP57                MSK-V23                 10.14.240.109   AP6150DN        nor    2   50D:6H:17M:11S   -
2260  8866-3904-1000 MSK-V23-01-FL03-AP58                MSK-V23                 10.14.240.110   AP6150DN        nor    0   50D:6H:17M:16S   -
2261  04b0-e749-e5a0 MSK-V23-01-FL03-AP60                MSK-V23                 10.14.240.111   AP6150DN        nor    0   50D:6H:17M:17S   -
2262  a8ca-7bb8-1ca0 MSK-BA8-AP..1ca0                    MSK-BA8                 100.107.12.14   AP5030DN        nor    0   15D:1H:34M:57S   -
2263  9835-ed80-16c0 MSK-V23-01-FL03-AP02                MSK-V23                 10.14.240.114   AP7052DN        nor    7   45D:6H:24M:33S   P
2264  8866-3903-e480 SRB-VSP-9040-1641-AP.e480           SRB_VSP                 100.66.0.4      AP6150DN        nor    0   1D:18H:48M:47S   -
2265  8866-3903-e7c0 SRB-VSP-9040-1641-AP.e7c0           SRB_VSP                 100.66.0.5      AP6150DN        nor    0   1D:18H:48M:44S   -
2266  8866-3903-df00 SRB-VSP-9040-1641-AP.df00           SRB_VSP                 100.66.0.7      AP6150DN        nor    0   1D:18H:49M:17S   -
2267  8866-3903-e760 SRB-VSP-9040-1641-AP.e760           SRB_VSP                 100.66.0.6      AP6150DN        nor    0   1D:18H:48M:51S   -
2268  8866-3903-e540 SRB-VSP-9040-1641-AP.e540           SRB_VSP                 100.66.0.9      AP6150DN        nor    0   1D:18H:48M:47S   -
2269  8866-3903-e660 SRB-VSP-9040-1641-AP.e660           SRB_VSP                 100.66.0.8      AP6150DN        nor    0   1D:18H:48M:54S   -
2270  8866-3903-e420 SRB-VSP-9040-1641-AP.e420           SRB_VSP                 100.66.0.10     AP6150DN        nor    0   1D:18H:48M:47S   -
2271  bc62-0e2f-8a40 MSK-CG-BYak18-FL03-AP.8a40          MSK-CG                  25.19.128.223   AP5030DN        nor    0   41D:4H:37M:50S   -
2272  8866-3903-d920 MSK-CG-BYak18-FL03-AP.d920          MSK-CG                  25.19.128.221   AP6150DN        nor    1   41D:4H:51M:22S   -
2273  8866-3903-e1c0 MSK-CG-BYak18-FL03-AP.e1c0          MSK-CG                  25.19.128.222   AP6150DN        nor    2   41D:6H:16M:46S   -
2274  f86e-eeb9-e8a0 MSK-D10-2-08-7.9.326                MSK-D10                 10.22.154.26    AP6150DN        nor    2   49D:4H:21M:6S    -
2275  8866-3903-e0c0 MSK-UPO-13-FL03_AP.e0c0             MSK-UPO-13-FL03         10.14.8.45      AP6150DN        nor    0   24D:7H:8M:18S    -
2276  04b0-e72d-99a0 MSK-V23-01-FL02-AP151               MSK-V23                 10.14.240.115   AP6050DN        nor    0   45D:8H:34M:29S   -
2277  04b0-e72d-9960 MSK-V23-01-FL02-AP150               MSK-V23                 10.14.240.116   AP6050DN        nor    0   45D:8H:33M:42S   -
2278  04b0-e72d-9920 MSK-V23-01-FL02-AP149               MSK-V23                 10.14.240.117   AP6050DN        nor    0   45D:8H:35M:38S   -
2279  9835-ed80-1ba0 9835-ed80-1ba0                      default                 -               AP7052DN        fault  0   -                -
2280  04b0-e72d-66e0 MSK-V23-01-FL02-AP145               MSK-V23                 10.14.240.119   AP6050DN        nor    2   45D:8H:27M:27S   -
2281  04b0-e72d-cbc0 MSK-V23-01-FL02-AP146               MSK-V23                 10.14.240.120   AP6050DN        nor    0   45D:8H:26M:19S   -
2282  04b0-e72d-9a00 MSK-V23-01-FL02-AP147               MSK-V23                 10.14.240.121   AP6050DN        nor    0   45D:8H:24M:37S   -
2283  04b0-e72d-9980 MSK-V23-01-FL02-AP148               MSK-V23                 10.14.240.122   AP6050DN        nor    0   45D:8H:23M:11S   -
2284  9835-ed80-1a00 MSK-V23-01-FL03-AP38                MSK-V23                 10.14.240.123   AP7052DN        nor    0   45D:6H:25M:32S   P
2285  04b0-e749-e400 MSK-V23-01-FL01-AP113               MSK-V23                 10.14.240.124   AP6150DN        nor    0   45D:6H:36M:13S   -
2286  04b0-e749-e5c0 MSK-V23-01-FL01-AP124               MSK-V23                 10.14.240.125   AP6150DN        nor    0   45D:6H:31M:46S   -
2287  a08c-f8d2-2d60 KAZ-8610-0133-CCC-AP01              default                 -               AP6150DN        fault  0   -                -
2288  a08c-f8d2-2d40 KAZ-8610-0133-CCC-AP04              default                 -               AP6150DN        fault  0   -                -
2289  8866-3903-ffe0 MSK-V23-01-FL01-AP144               MSK-V23                 10.14.240.126   AP6150DN        nor    0   45D:6H:31M:0S    -
2290  9835-ed80-12a0 MSK-V23-01-FL01-AP95                MSK-V23                 10.14.240.128   AP7052DN        nor    0   45D:7H:31M:12S   P
2291  04b0-e749-eee0 MSK-V23-01-FL01-AP100               MSK-V23-ROBOTICS        10.14.240.129   AP6150DN        nor    0   45D:6H:41M:23S   -
2292  9835-ed80-1440 MSK-V23-01-FL01-AP96                MSK-V23                 10.14.240.127   AP7052DN        nor    0   45D:7H:31M:2S    P
2293  04b0-e749-ee60 MSK-V23-01-FL01-AP101               MSK-V23-ROBOTICS        10.14.240.130   AP6150DN        nor    2   45D:6H:39M:30S   -
2294  04b0-e749-e500 MSK-V23-01-FL01-AP103               MSK-V23-ROBOTICS        10.14.240.135   AP6150DN        nor    1   45D:6H:38M:51S   -
2295  9835-ed80-14e0 MSK-V23-01-FL01-AP97                MSK-V23                 10.14.240.131   AP7052DN        nor    0   45D:7H:30M:31S   P
2296  04b0-e749-ede0 MSK-V23-01-FL01-AP102               MSK-V23-ROBOTICS        10.14.240.133   AP6150DN        nor    3   45D:6H:37M:46S   -
2297  9835-ed80-0d20 MSK-V23-01-FL01-AP99                MSK-V23-ROBOTICS        10.14.240.132   AP7052DN        nor    0   45D:6H:43M:1S    P
2298  04b0-e749-ee20 MSK-V23-01-FL01-AP104               MSK-V23-ROBOTICS        10.14.240.136   AP6150DN        nor    0   45D:6H:37M:11S   -
2299  9835-ed80-1560 MSK-V23-01-FL01-AP98                MSK-V23-ROBOTICS        10.14.240.134   AP7052DN        nor    0   45D:6H:44M:52S   P
2300  8866-3903-ff80 MSK-V23-01-FL01-AP125               MSK-V23                 10.14.240.137   AP6150DN        nor    0   45D:6H:32M:21S   -
2301  9835-ed80-1300 MSK-V23-01-FL02-AP77                MSK-V23                 10.14.240.138   AP7052DN        nor    2   45D:8H:22M:58S   P
2302  9835-ed80-1b80 MSK-V23-01-FL02-AP76                MSK-V23                 10.14.240.139   AP7052DN        nor    2   45D:8H:29M:10S   P
2303  8866-3904-1040 MSK-V23-01-FL02-AP73                MSK-V23                 10.14.240.140   AP6150DN        nor    1   45D:7H:34M:51S   -
2304  8866-3904-1060 MSK-V23-01-FL02-AP71                MSK-V23                 10.14.240.141   AP6150DN        nor    0   45D:8H:25M:33S   -
2305  8866-3904-1760 KOS-8640-0133-CCC-AP.1760           CCC-Common-Group        100.103.231.198 AP6150DN        nor    0   1D:18H:49M:3S    -
2306  8866-3903-e860 KOS-8640-0133-CCC-AP.e860           CCC-Common-Group        100.103.231.200 AP6150DN        nor    0   1D:18H:48M:28S   -
2307  8866-3903-e920 KOS-8640-0133-CCC-AP.e920           CCC-Common-Group        100.103.231.197 AP6150DN        nor    0   1D:18H:48M:55S   -
2308  9835-ed80-1ae0 9835-ed80-1ae0                      default                 10.14.240.142   AP7052DN        nor    0   42D:8H:33M:1S    P
2309  8866-3903-d3c0 GAT-OO-1855-CCC-AP.d3c0             CCC-Common-Group        100.120.245.5   AP6150DN        nor    0   1D:18H:49M:10S   -
2310  8866-3903-d340 GAT-OO-1855-CCC-AP.d340             CCC-Common-Group        100.120.245.6   AP6150DN        nor    0   1D:18H:49M:21S   -
2311  8866-3903-d2e0 GAT-OO-1855-CCC-AP.d2e0             CCC-Common-Group        100.120.245.4   AP6150DN        nor    0   1D:18H:48M:41S   -
2312  bc62-0e2f-86a0 MSK-BA8-AP..86a0                    MSK-BA8                 100.107.12.49   AP5030DN        nor    0   8D:8H:57M:7S     -
2313  a08c-f8d2-2d00 KAZ-8610-0133-CCC-AP02              default                 -               AP6150DN        fault  0   -                -
2314  745a-aacf-eb20 330A-eb20                           MSK-KNP-CG              10.14.248.149   AP5030DN        nor    0   44D:3H:16M:13S   -
