Total AP information:
fault : fault           [56]
idle  : idle            [9]
nor   : normal          [2305]
ExtraInfo : Extra information
P     : insufficient power supply
---------------------------------------------------------------------------------------------------------------------------------------------------------------
ID    MAC            Name                                Group                   IP              Type            State  STA Uptime           ExtraInfo
706   2cab-0062-5340 MSK-V19-C-02_D2.4.194-1             MSK-V19                 10.22.148.39    AP5130DN        nor    0   99D:14H:29M:11S  -
707   745a-aae4-20e0 MSK-V19-C-02_D2.4.172-1             MSK-V19                 10.22.148.247   AP5130DN        nor    0   99D:14H:29M:13S  -
708   a8ca-7ba9-db00 MSK-V19-C-02_D2.4.173-1             MSK-V19                 10.22.148.175   AP5130DN        nor    0   3D:5H:39M:45S    -
709   a8ca-7ba9-d720 MSK-V19-B-09-13_B9-5                MSK-V19                 10.22.148.26    AP5130DN        nor    0   99D:14H:29M:1S   -
710   a8ca-7ba9-e5e0 MSK-V19-C-02_D2.4.182-1             MSK-V19                 10.22.148.33    AP5130DN        nor    1   3D:5H:39M:43S    -
711   a8ca-7ba9-e8c0 MSK-V19-C-02_D2.4.188-1             MSK-V19                 10.22.148.83    AP5130DN        nor    0   3D:5H:39M:46S    -
712   a8ca-7bb8-1dc0 MSK-V19-A-17-005_Anashkin           MSK-V19                 10.22.148.228   AP5030DN        nor    4   89D:7H:22M:55S   -
713   a8ca-7bb8-1e20 MSK-V19-A-10_peregoworka_A10.17-2   MSK-V19                 10.22.148.178   AP5030DN        nor    0   99D:14H:29M:38S  -
714   a8ca-7bb8-1e40 MSK-V19-D-04_014                    MSK-V19                 10.22.148.92    AP5030DN        nor    1   43D:5H:19M:24S   -
715   a8ca-7ba9-e840 MSK-KNO-0-01-1.1.517                MSK-KNP-CG              10.22.152.128   AP5130DN        nor    1   102D:3H:21M:49S  -
716   a8ca-7ba9-dfe0 MSK-KNO-0-01-1.1.515                MSK-KNP-CG              10.22.152.142   AP5130DN        nor    0   102D:3H:21M:39S  -
717   a8ca-7ba9-d700 MSK-KNO-0-01-1.1.511                MSK-KNP-CG              10.22.152.8     AP5130DN        nor    4   102D:3H:21M:47S  -
718   a8ca-7ba9-d7e0 MSK-KNO-0-01-1.1.509                MSK-KNP-CG              10.22.152.7     AP5130DN        nor    4   102D:3H:21M:45S  -
719   a8ca-7ba9-dce0 MSK-KNO-0-01-1.1.507                MSK-KNP-CG              10.22.152.4     AP5130DN        nor    1   102D:3H:21M:53S  -
720   a8ca-7ba9-df00 MSK-KNO-0-01-1.1.505                MSK-KNP-CG              10.22.152.139   AP5130DN        nor    3   102D:3H:21M:50S  -
721   a8ca-7ba9-d4a0 MSK-KNO-0-04-3.4.321                MSK-KNP-CG              10.22.152.13    AP5130DN        nor    0   102D:7H:37M:44S  -
722   a8ca-7ba9-de00 MSK-KNO-0-04-3.4.317                MSK-KNP-CG              10.22.152.137   AP5130DN        nor    7   102D:7H:37M:50S  -
723   a8ca-7ba9-e200 MSK-KNO-0-04-3.4.313                MSK-KNP-CG              10.22.152.16    AP5130DN        nor    2   102D:7H:37M:45S  -
724   a8ca-7ba9-d9c0 MSK-KNO-0-04-3.4.323                MSK-KNP-CG              10.22.152.5     AP5130DN        nor    8   102D:7H:37M:50S  -
725   a8ca-7ba9-e1c0 MSK-KNO-0-02-2.2.207                MSK-KNP-CG              10.22.152.6     AP5130DN        nor    1   102D:7H:37M:48S  -
726   a8ca-7ba9-de80 MSK-KNO-0-02-2.2.203                MSK-KNP-CG              10.22.152.3     AP5130DN        nor    3   102D:7H:37M:47S  -
727   745a-aacf-f280 MSK-KNO-0-02-2.2.201                MSK-KNP-CG              10.22.152.140   AP5030DN        nor    3   102D:7H:37M:37S  -
728   a8ca-7ba9-d8a0 MSK-KNO-0-02-2.2.206                MSK-KNP-CG              10.22.152.21    AP5130DN        nor    0   102D:7H:38M:40S  -
729   745a-aacf-f520 MSK-KNO-0-02-2.2.198                MSK-KNP-CG              10.22.152.132   AP5030DN        nor    0   102D:7H:38M:42S  -
730   bc62-0e2f-8a00 MSK-CG-AP.8a00                      MSK-CG                  100.127.0.50    AP5030DN        nor    0   92D:16H:0M:54S   -
731   bc62-0e2f-51a0 MSK-VOLG32-4.23-51a0                MSK-VOL32               10.22.18.222    AP5030DN        nor    4   99D:13H:39M:30S  -
732   bc62-0e2f-7f60 MSK-VOLG32-2.71-7f60                MSK-VOL32               10.22.18.205    AP5030DN        nor    1   99D:13H:39M:32S  -
733   a8ca-7bb8-1da0 MSK-V19-B-04-004                    MSK-V19                 10.22.148.253   AP5030DN        nor    2   56D:5H:25M:33S   -
734   bc62-0e2f-9480 MSK-V19-D-02-010                    MSK-V19                 10.22.148.9     AP5030DN        nor    0   99D:14H:28M:52S  -
735   a8ca-7bb8-1e80 MSK-V19-A-06-09_reception           MSK-V19                 10.22.148.177   AP5030DN        nor    3   18D:6H:48M:22S   -
736   8866-3903-eca0 702-3903-eca0                       MSK-60Y                 10.14.232.30    AP6150DN        nor    0   23D:5H:25M:31S   -
737   745a-aae4-28e0 MSK-VOLG32-2.47-28e0                MSK-VOL32               10.22.18.226    AP5130DN        nor    4   99D:13H:39M:25S  -
738   a8ca-7ba9-dc40 MSK-D10-1-05-12.5.366               MSK-D10                 10.22.154.243   AP5130DN        nor    11  99D:16H:59M:38S  -
739   9c71-3a90-32c0 MSK-D10-CH-AP32C0                   MSK-D10-CH              10.22.154.27    AP7052DN        nor    0   80D:1H:17M:50S   P
740   a8ca-7bb8-2120 MB-Dobr-204-2120                    MSK-BA6                 10.14.234.24    AP5030DN        nor    3   60D:10H:11M:44S  -
741   745a-aae4-3600 MSK-V19-D-04_f4.100-1               MSK-V19                 10.22.148.76    AP5130DN        nor    1   99D:14H:30M:5S   -
742   745a-aacf-ee80 MSK-KNP-APee80                      MSK-KNP-CG              10.14.248.147   AP5030DN        nor    0   104D:13H:23M:43S -
743   745a-aae4-2d00 MSK-VOLG32-4.25.3-2d00              MSK-VOL32               10.22.18.211    AP5130DN        nor    2   99D:13H:39M:29S  -
744   8866-3904-2160 MSK-V19-A-07-Rafalovsky-3904-2160   MSK-V19                 10.22.148.69    AP6150DN        nor    0   99D:14H:24M:58S  -
745   745a-aacf-eb40 MSK-KNP-APeb40                      MSK-KNP-CG              10.14.248.146   AP5030DN        nor    0   104D:13H:23M:26S -
746   88cf-98e3-36a0 MSK-V19-C-04_D4.3.55-12             MSK-V19                 10.22.148.40    AP5130DN        nor    0   99D:14H:30M:9S   -
747   88cf-98e3-3740 MSK-V19-C-04_D4.4.82-1              MSK-V19                 10.22.148.189   AP5130DN        nor    0   99D:14H:30M:11S  -
748   88cf-98ba-8060 MSK-V19-C-04_D4.4.83-1              MSK-V19                 10.22.148.158   AP5130DN        nor    0   99D:14H:30M:9S   -
749   a8ca-7bb8-2820 MSK-V19-A-09-007-7bb8-2820          MSK-V19                 10.22.148.11    AP5030DN        nor    1   99D:14H:30M:8S   -
750   88cf-98e3-3820 MSK-V19-C-04_D4.4.84-1              MSK-V19                 10.22.148.126   AP5130DN        nor    0   99D:14H:30M:9S   -
751   88cf-98e3-3660 MSK-V19-C-04_D4.4.80-1              MSK-V19                 10.22.148.245   AP5130DN        nor    0   99D:14H:30M:21S  -
752   88cf-98e3-3760 MSK-V19-C-01-003-007_LN106          MSK-V19                 10.22.148.160   AP5130DN        nor    0   23D:5H:30M:6S    -
753   88cf-98e3-3b00 MSK-V19-C-04_D4.3.58-1              MSK-V19                 10.22.148.244   AP5130DN        nor    1   99D:14H:30M:42S  -
754   88cf-98e3-3920 MSK-V19-C-04_D4.3.57-1              MSK-V19                 10.22.148.150   AP5130DN        nor    0   99D:14H:30M:45S  -
755   745a-aae4-3360 MSK-V19-C-04_D4.3.56-1              MSK-V19                 10.22.148.192   AP5130DN        nor    0   99D:14H:30M:30S  -
756   745a-aae4-3fe0 MSK-V19-C-04_D4.3.54-               MSK-V19                 10.22.148.37    AP5130DN        nor    0   99D:14H:30M:50S  -
757   bc62-0e2f-9140 MSK-VOLG32-3.58-9140                MSK-VOL32               10.22.18.206    AP5030DN        nor    0   99D:13H:39M:20S  -
758   bc62-0e2f-9200 MSK-V19-D-04-018-Fedorinov          MSK-V19                 10.22.148.183   AP5030DN        nor    1   99D:14H:30M:43S  -
759   745a-aae4-1fe0 MSK-V19-A-06_006-1                  MSK-V19                 10.22.148.1     AP5130DN        nor    1   45D:8H:57M:51S   -
760   745a-aae4-3dc0 MSK-V19-D-02-011_34                 MSK-V19                 10.22.148.117   AP5130DN        nor    1   23D:5H:30M:7S    -
761   04b0-e72d-9480 MSK-CG-AP.9480                      MSK-CG                  10.14.240.30    AP6050DN        nor    1   20D:22H:32M:20S  -
762   745a-aae4-33e0 MSK-V19-C-04_D4.4.81-1              MSK-V19                 10.22.148.124   AP5130DN        nor    0   99D:14H:30M:35S  -
763   8866-3904-08a0 MSK-VOLG32-2.33-08a0                MSK-VOL32               10.22.18.203    AP6150DN        nor    1   99D:13H:34M:17S  -
764   745a-aae4-2640 MSK-VOLG32-4.15-2640                MSK-VOL32               10.22.18.202    AP5130DN        nor    3   99D:13H:39M:35S  -
765   04b0-e72d-c740 MSK-V23-10-235-e72d-c740            MSK-V19                 10.14.240.10    AP6050DN        nor    3   22D:7H:41M:55S   -
766   a8ca-7bb8-2800 MSK-V19-B-02-003-2800               MSK-V19                 10.22.148.139   AP5030DN        nor    0   99D:14H:30M:30S  -
767   8866-3904-0a20 MSK-V19-A16-Volkov-0a20             MSK-V19                 10.22.148.188   AP6150DN        nor    2   98D:1H:36M:23S   -
768   bc62-0e2f-8640 MSK-V19-C-02-001-8640               MSK-V19                 10.22.149.0     AP5030DN        nor    1   3D:3H:34M:34S    -
769   8866-3904-0a60 MSK-V19-A16-Dirx-3904-0a60          MSK-V19                 10.22.148.226   AP6150DN        nor    4   67D:1H:11M:32S   -
770   a8ca-7bb8-1d40 MSK-CGf1515                         MSK-CG                  25.39.102.240   AP5030DN        nor    1   83D:16H:13M:6S   -
771   48ad-0840-5400 MSK-V19-A-17-007-5400               MSK-V19                 10.22.148.136   AP5030DN        nor    0   99D:14H:31M:30S  -
772   8866-3904-07a0 MSK-V19-D-03-VIP_SPORT-3904-07a0    MSK-V19+IOT             10.22.148.215   AP6150DN        nor    0   16D:7H:58M:7S    -
773   745a-aae4-33c0 MSK-V19-A-00-garaje-box             MSK-V19                 10.22.148.232   AP5130DN        nor    0   99D:14H:31M:18S  -
774   745a-aae4-17c0 MSK-V19-A-00-garaje                 MSK-V19                 10.22.148.68    AP5130DN        nor    0   99D:14H:31M:26S  -
775   8866-3903-ea20 MSK-CG-Suschevskaya_20-FL03-AP01    MSK-CG                  25.32.20.151    AP6150DN        nor    1   11D:3H:24M:19S   -
776   745a-aae4-1700 MSK-V19-C01-Bezop-aae4-1700         MSK-V19                 10.22.148.201   AP5130DN        nor    1   99D:14H:31M:26S  -
777   745a-aae4-1da0 MSK-V19-A-10_kolonna                MSK-V19                 10.22.148.168   AP5130DN        nor    2   14D:10H:57M:1S   -
778   745a-aae4-1920 MSK-V19-A-19_reception              MSK-V19                 10.22.148.142   AP5130DN        nor    1   18D:6H:48M:29S   -
779   745a-aae4-1b40 MSK-V19-A-19-005_OpenSpace          MSK-V19                 10.22.148.120   AP5130DN        nor    4   18D:6H:48M:17S   -
780   bc62-0e2f-6740 MSK-VOLG32-3.20.1-0e2f-6740         MSK-VOL32               10.22.18.209    AP5030DN        nor    10  67D:1H:46M:1S    -
781   745a-aae4-4820 B-04-009-4820                       MSK-V19                 10.22.148.254   AP5130DN        nor    0   1D:0H:43M:5S     -
782   8866-3904-1f40 MSK-VOLG32-4.23-3904-1f40           MSK-VOL32               10.22.18.224    AP6150DN        nor    3   99D:13H:34M:15S  -
783   bc62-0e2f-8c40 MSK-BA8-AP..8c40                    MSK-BA8                 100.107.12.42   AP5030DN        nor    1   4D:23H:40M:50S   -
784   745a-aae4-39c0 MSK-V19-A-06-reception_6.52-5       MSK-V19                 10.22.148.96    AP5130DN        nor    11  89D:5H:17M:44S   -
785   745a-aae4-2760 MSK-V19-B-13-006_55-1               MSK-V19                 10.22.148.225   AP5130DN        nor    0   99D:14H:33M:20S  -
786   745a-aae4-1a20 MSK-V19-B-13-reception_58-1         MSK-V19                 10.22.148.141   AP5130DN        nor    0   99D:14H:33M:12S  -
787   a8ca-7ba9-e060 MSK-CHA-0-01-1.11.4                 MSK-CHA                 10.22.143.7     AP5130DN        nor    5   99D:17H:21M:42S  -
788   48ad-0840-53a0 MSK-CG-BYak18-5fl                   MSK-CG                  25.19.128.239   AP5030DN        nor    0   36D:5H:8M:10S    -
789   8866-3904-1e80 MSK-D10-3-06-631-3904-1e80          MSK-D10                 10.22.154.245   AP6150DN        nor    2   2H:51M:7S        -
790   bc62-0e2f-5780 MSK-CG-Cherep20-aktzal              MSK-CG                  25.1.254.231    AP5030DN        nor    0   14D:18H:24M:54S  -
791   a8ca-7ba9-e760 MSK-V19-B-14_B14.74-1               MSK-V19                 10.22.148.238   AP5130DN        nor    2   99D:14H:33M:2S   -
792   a8ca-7ba9-e4a0 MSK-V19-B-14_B14.71-1               MSK-V19                 10.22.148.236   AP5130DN        nor    1   99D:14H:33M:6S   -
793   a8ca-7ba9-e900 MSK-V19-B-14_B14.70-1               MSK-V19                 10.22.148.137   AP5130DN        nor    0   99D:14H:33M:12S  -
794   a8ca-7ba9-d940 MSK-V19-B-14_B14.76-1               MSK-V19                 10.22.148.229   AP5130DN        nor    0   99D:14H:33M:13S  -
795   a8ca-7ba9-e980 MSK-V19-B-14_B14.78-1               MSK-V19                 10.22.148.135   AP5130DN        nor    0   99D:14H:33M:2S   -
796   a8ca-7ba9-e720 MSK-V19-B-14_B14.75-1               MSK-V19                 10.22.148.251   AP5130DN        nor    3   99D:14H:33M:34S  -
797   745a-aae4-16a0 MSK-V19-A-11-Konurin                MSK-V19                 10.22.148.138   AP5130DN        nor    1   89D:5H:28M:45S   -
798   a8ca-7ba9-d580 MSK-V19-B-14_B14.73-1               MSK-V19                 10.22.148.47    AP5130DN        nor    3   99D:14H:33M:39S  -
799   a8ca-7ba9-e7e0 MSK-D10-2-06-7.7.282                MSK-D10                 10.22.155.11    AP5130DN        nor    2   99D:16H:59M:34S  -
800   8866-3904-0920 MSK-V19-B12-014-0920                MSK-V19                 10.22.148.128   AP6150DN        nor    1   44D:9H:34M:54S   -
801   745a-aae4-3040 MSK-D10-2-08-7.9.324                MSK-D10                 10.22.154.209   AP5130DN        nor    7   99D:16H:59M:31S  -
802   a8ca-7ba9-dac0 MSK-D10-2-06-7.7.386                MSK-D10                 10.22.154.219   AP5130DN        nor    0   99D:16H:59M:38S  -
803   a8ca-7ba9-d480 MSK-D10-2-09-7.10.502               MSK-D10                 10.22.155.10    AP5130DN        nor    6   99D:16H:59M:32S  -
804   a8ca-7ba9-d380 MSK-D10-2-02-8.3.452                MSK-D10                 10.22.154.215   AP5130DN        nor    7   99D:16H:59M:36S  -
805   a8ca-7ba9-e3c0 MSK-D10-2-03-8.4.278                MSK-D10                 10.22.154.239   AP5130DN        nor    6   99D:16H:59M:47S  -
806   745a-aae4-2200 MSK-D10-AP.2200                     MSK-D10                 10.22.154.223   AP5130DN        nor    2   92D:18H:9M:39S   -
807   745a-aae4-3080 MSK-D10-2-05-8.6.366                MSK-D10                 10.22.154.19    AP5130DN        nor    5   99D:15H:56M:22S  -
808   a8ca-7ba9-e540 MSK-D10-2-05-8.6.452                MSK-D10                 10.22.154.21    AP5130DN        nor    8   99D:15H:54M:15S  -
809   a8ca-7ba9-da20 MSK-D10-2-04-8.5.448                MSK-D10                 10.22.154.184   AP5130DN        nor    6   99D:16H:59M:32S  -
810   a8ca-7ba9-e960 MSK-D10-2-04-8.5.450                MSK-D10                 10.22.154.220   AP5130DN        nor    9   99D:16H:59M:42S  -
811   745a-aae4-32c0 MSK-D10-2-08-7.9.328                MSK-D10                 10.22.154.189   AP5130DN        nor    4   99D:16H:59M:19S  -
812   745a-aae4-26e0 MSK-D10-1-04-11.4.354               MSK-D10                 10.22.154.22    AP5130DN        nor    3   99D:15H:57M:53S  -
813   745a-aae4-21a0 MSK-D10-1-04-11.4.364               MSK-D10                 10.22.154.213   AP5130DN        nor    3   99D:16H:59M:15S  -
814   745a-aae4-34a0 MSK-D10-1-03-11.3.326               MSK-D10                 10.22.154.221   AP5130DN        nor    1   99D:16H:59M:35S  -
815   a8ca-7ba9-e820 MSK-D10-1-03-11.3.328               MSK-D10                 10.22.155.8     AP5130DN        nor    4   99D:16H:59M:23S  -
816   745a-aae4-2fe0 MSK-D10-1-04-11.4.368               MSK-D10                 10.22.154.253   AP5130DN        nor    4   99D:16H:59M:20S  -
817   745a-aae4-1c40 MSK-D10-1-03-11.3.322               MSK-D10                 10.22.154.231   AP5130DN        nor    0   99D:16H:59M:15S  -
818   745a-aae4-2f60 MSK-D10-1-04-11.4.358               MSK-D10                 10.22.154.234   AP5130DN        nor    0   99D:16H:59M:15S  -
819   a8ca-7ba9-d560 MSK-D10-1-03-11.3.332               MSK-D10                 10.22.154.214   AP5130DN        nor    9   99D:16H:59M:21S  -
820   a8ca-7ba9-d800 MSK-D10-1-06-12.6.346               MSK-D10                 10.22.154.233   AP5130DN        nor    2   99D:16H:59M:6S   -
821   a8ca-7ba9-daa0 MSK-D10-1-05-12.5.362               MSK-D10                 10.22.155.19    AP5130DN        nor    3   99D:16H:59M:20S  -
822   745a-aae4-20a0 MSK-D10-1-05-12.5.358               MSK-D10                 10.22.155.22    AP5130DN        nor    4   99D:16H:59M:26S  -
823   bc62-0e2f-67e0 MSK-VOL32-AP2.49-67e0               MSK-VOL32               10.22.18.218    AP5030DN        nor    2   99D:13H:39M:24S  -
824   a8ca-7ba9-db40 MSK-D10-1-07-12.7.342               MSK-D10                 10.22.154.208   AP5130DN        nor    8   99D:16H:59M:11S  -
825   a8ca-7ba9-d6c0 MSK-D10-1-07-12.7.366               MSK-D10                 10.22.154.195   AP5130DN        nor    4   99D:16H:59M:15S  -
826   a8ca-7ba9-e860 MSK-D10-1-07-12.7.374               MSK-D10                 10.22.155.1     AP5130DN        nor    3   99D:16H:59M:5S   -
827   a8ca-7ba9-d7a0 MSK-D10-1-06-12.6.354               MSK-D10                 10.22.154.228   AP5130DN        nor    4   99D:16H:59M:17S  -
828   a8ca-7ba9-d9e0 MSK-D10-1-06-12.6.340               MSK-D10                 10.22.154.229   AP5130DN        nor    5   99D:16H:59M:13S  -
829   745a-aae4-4920 MSK-D10-1-05-12.5.370               MSK-D10                 10.22.154.196   AP5130DN        nor    3   99D:16H:59M:8S   -
830   745a-aae4-3380 MSK-D10-1-07-12.7.368               MSK-D10                 10.22.154.251   AP5130DN        nor    7   99D:16H:59M:16S  -
831   745a-aae4-2e00 MSK-D10-1-06-12.6.350               MSK-D10                 10.22.154.225   AP5130DN        nor    2   99D:16H:59M:0S   -
832   a8ca-7ba9-e040 MSK-D10-1-09-13.9.352               MSK-D10                 10.22.154.20    AP5130DN        nor    4   99D:15H:55M:16S  -
